,Unnamed: 0,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,tweet,sentiment
6984,6984,1246050918736392192,2022-07-13 15:19:10+00:00, ,1547239215909715968,in,0,0.0,0.0,15,"RT @HukumDan: Misteri penembakan dari lantai dua rumah dinas Kadiv Propam Polri
Irjen Fredy Sambo https://t.co/NJkd9uqXhp",1
6985,6985,429584800,2022-07-13 15:18:54+00:00, ,1547239151795568640,in,0,0.0,0.0,6,"RT @tempodotco: Tewasnya Brigadir J dinilai banyak kejanggalan.

Brigadir J tewas dalam insiden baku tembak yang terjadi di kediaman Kadiv…",1
6986,6986,1393088127204433924,2022-07-13 15:18:45+00:00, ,1547239111681261568,in,0,0.0,0.0,2,RT @republikaonline: Komnas HAM bekerja independen untuk ungkap fakta di rumah kediaman Irjen Sambo. https://t.co/IEUjqhHbXl,3
6987,6987,1110605808,2022-07-13 15:18:44+00:00, ,1547239108736856064,in,0,0.0,0.0,193,"RT @AqseJuga: Beberapa hari belakangan ini, rame cuitan netizen membicarakan :

Kasus yg terjadi dalam Rumah Tangga Irjen. Pol. Ferdy Sambo…",1
6988,6988,22126902,2022-07-13 15:18:23+00:00, ,1547239019423350784,in,6,0.0,20.0,2,Komnas HAM bekerja independen untuk ungkap fakta di rumah kediaman Irjen Sambo. https://t.co/IEUjqhHbXl,4
6989,6989,2295897062,2022-07-13 15:18:20+00:00, ,1547239009587728384,in,0,0.0,0.0,12,"RT @OposisiCerdas: Teka-teki Tewasnya Brigadir J di Kamar Kadiv Propam Irjen Ferdy Sambo...
https://t.co/bTlrXfkikz",1
6990,6990,955635072773775360,2022-07-13 15:18:17+00:00, ,1547238996421808128,in,0,0.0,0.0,687,"RT @hipohan: Di dunia ini tidak ada yg kebetulan, termasuk kemiripan nasib Brigadir J dengan korban KM50, seperti matinya CCTV, keterangan…",1
6991,6991,110340598,2022-07-13 15:18:16+00:00, ,1547238993020211200,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
6992,6992,2295897062,2022-07-13 15:17:57+00:00, ,1547238911545847808,in,0,0.0,0.0,19,"RT @PutraErlangga95: CCTV di Rumah Irjen Ferdy Sambo Mati Saat Brigadir J Ditembak
https://t.co/k5QYkL40d3",1
6993,6993,1146427709280538624,2022-07-13 15:17:46+00:00, ,1547238863638106113,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
6994,6994,1335795588978229249,2022-07-13 15:17:36+00:00, ,1547238821896458240,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
6995,6995,979654928,2022-07-13 15:17:11+00:00, ,1547238718192635904,in,0,0.0,0.0,193,"RT @AqseJuga: Beberapa hari belakangan ini, rame cuitan netizen membicarakan :

Kasus yg terjadi dalam Rumah Tangga Irjen. Pol. Ferdy Sambo…",1
6996,6996,1519694322592935936,2022-07-13 15:16:55+00:00, ,1547238650596839424,in,0,0.0,0.0,9,"RT @democrazymedia: Ketua RT: CCTV Kompleks Rumah Irjen Sambo Langsung Diganti Polisi Usai Penembakan Brigadir Yosua
https://t.co/dOuIR32sT8",1
6997,6997,1174996982219169792,2022-07-13 15:16:52+00:00, ,1547238638269845505,in,0,0.0,0.0,165,"RT @MCAOps: PA 212: ""Peristiwa baku tembak Ajudan Kadiv Propam Polri Irjen Ferdy Sambo mengingatkan pada kejadian baku tembak kasus KM 50 y…",1
6998,6998,816114538361667584,2022-07-13 15:16:43+00:00, ,1547238601687465985,in,0,0.0,0.0,26,RT @tempodotco: Ketua RT menyebut polisi tak berseragam mengganti CCTV di pos satpam setelah terjadi penembakan di rumah dinas Irjen Ferdy…,1
6999,6999,1476952757747679233,2022-07-13 15:16:33+00:00, ,1547238559094276096,in,0,0.0,0.0,131,"RT @geloraco: Ketua RT Rumah Irjen Ferdy Sambo: Saya Kesal, Saya Ini Jenderal Loh
https://t.co/42GJIngooM",1
7000,7000,1353150173917007873,2022-07-13 15:16:26+00:00, ,1547238528853356544,in,0,0.0,0.0,11,"RT @OposisiCerdas: Dipimpin Wakapolri, Jenderal Sigit Bentuk Tim Khusus Dalami Insiden Penembakan di Kediaman Ferdy Sambo
https://t.co/lW4Q…",1
7001,7001,1549505269,2022-07-13 15:16:17+00:00, ,1547238491582791680,in,0,0.0,0.0,21,RT @tempodotco: Ketua RT yang purnawirawan jenderal polisi kesal dengan sikap para juniornya dalam menangani kasus penembakan di rumah Irje…,3
7002,7002,1493167457447542785,2022-07-13 15:16:12+00:00, ,1547238472443760640,in,0,0.0,0.0,21,"RT @geloraco: Usut Penembakan di Rumah Irjen Sambo, Komnas HAM Singgung Transparansi
https://t.co/uqNLlxYzZG",1
7003,7003,1549505269,2022-07-13 15:16:06+00:00, ,1547238445718056961,in,0,0.0,0.0,16,RT @UmarAlChelsea_7: Ferdi sambo dan brigadir joshua hutabarat. Dlm silsilah batak kami hasibuan punya cucu 4 org yg dikenal dgn opat pusur…,1
7004,7004,1077239969092055041,2022-07-13 15:15:57+00:00, ,1547238407373352962,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7005,7005,536027011,2022-07-13 15:15:55+00:00, ,1547238398229786624,in,0,0.0,0.0,26,RT @tempodotco: Ketua RT menyebut polisi tak berseragam mengganti CCTV di pos satpam setelah terjadi penembakan di rumah dinas Irjen Ferdy…,1
7006,7006,873138277,2022-07-13 15:15:33+00:00, ,1547238306106449921,in,0,0.0,0.0,152,"RT @eradotid: Bahkan di rumah dinas petinggi Polri yang bernama Ferdy Sambo aja, sesama polisi bisa saling tembak-tembakan, sampai Brigadir…",4
7007,7007,873138277,2022-07-13 15:15:22+00:00, ,1547238261860761600,in,0,0.0,0.0,35,"RT @korantempo: Kematian Brigadir Nopriansyah Josua Hutabarat di rumah komandannya, Inspektur Jenderal Ferdy Sambo, meninggalkan banyak kej…",1
7008,7008,1353150173917007873,2022-07-13 15:15:15+00:00, ,1547238233414975489,in,0,0.0,0.0,96,"RT @OposisiCerdas: Jaga Objektivitas Penyidikan, Kapolri Perlu Berhentikan Sementara Ferdy Sambo
https://t.co/0Rc3hrkRWe",1
7009,7009,1472524967375826945,2022-07-13 15:15:15+00:00, ,1547238233205243904,in,0,0.0,0.0,131,"RT @geloraco: Ketua RT Rumah Irjen Ferdy Sambo: Saya Kesal, Saya Ini Jenderal Loh
https://t.co/42GJIngooM",1
7010,7010,289655389,2022-07-13 15:14:51+00:00, ,1547238132646805504,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7011,7011,158696362,2022-07-13 15:14:50+00:00, ,1547238125620957186,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7012,7012,1174996982219169792,2022-07-13 15:14:48+00:00, ,1547238119954534401,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7013,7013,825932184217214976,2022-07-13 15:14:22+00:00, ,1547238010768736257,in,0,0.0,1.0,0,"@camilajenie @Mirandarajetha @BuronanMabes @RBTHIndonesia @KremlinRussia_E @HoaxMiddle @RusEmbJakarta Banyak dari kita yg memiliki satu kesimpulan yg sama karena terlihat ada kejanggalan

Tapi informasi soal I.F Sambo dlm keadaan terancam sy belum menemukan satupun media yg memberitakan nya.",1
7014,7014,178646145,2022-07-13 15:14:19+00:00, ,1547237996004397057,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7015,7015,1353150173917007873,2022-07-13 15:14:17+00:00, ,1547237989604261888,in,0,0.0,0.0,12,"RT @OposisiCerdas: Siapa Irjen Ferdy Sambo, Kadiv Propam Polri yang Ajudannya Tewas Baku Tembak
https://t.co/hMnRnSOPFr",1
7016,7016,1549505269,2022-07-13 15:14:14+00:00, ,1547237976677453824,in,0,0.0,0.0,16,"RT @OposisiCerdas: Ketua RT Rumah Irjen Ferdy Sambo: Saya Kesal, Saya Ini Jenderal Loh
https://t.co/wSpNvehrIw",1
7017,7017,1408048971864428546,2022-07-13 15:13:37+00:00, ,1547237823144947712,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7018,7018,1167652107576467459,2022-07-13 15:13:36+00:00, ,1547237817943633927,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7019,7019,108856476,2022-07-13 15:13:28+00:00, ,1547237785350078467,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7020,7020,1114194319513018370,2022-07-13 15:13:14+00:00, ,1547237723920297984,in,0,0.0,0.0,531,"RT @HengkyCh1: Gak di KM 50, gak di Rumah Pak Sambo,
Kalo polisi jadi Koboy.
CCTV nya dipastikan RUSAK!!
Emang keren Polisi Indonesia mah..…",1
7021,7021,3226459578,2022-07-13 15:13:08+00:00, ,1547237699626668032,in,0,0.0,0.0,531,"RT @HengkyCh1: Gak di KM 50, gak di Rumah Pak Sambo,
Kalo polisi jadi Koboy.
CCTV nya dipastikan RUSAK!!
Emang keren Polisi Indonesia mah..…",1
7022,7022,440078761,2022-07-13 15:12:30+00:00, ,1547237541119934465,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7023,7023,2254526550,2022-07-13 15:12:24+00:00, ,1547237512963588096,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7024,7024,1515739512215064577,2022-07-13 15:11:46+00:00, ,1547237355643637760,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7025,7025,1168399546608566272,2022-07-13 15:11:40+00:00, ,1547237329596604416,in,0,0.0,0.0,16,"RT @OposisiCerdas: Ketua RT Rumah Irjen Ferdy Sambo: Saya Kesal, Saya Ini Jenderal Loh
https://t.co/wSpNvehrIw",1
7026,7026,1176456553739669506,2022-07-13 15:11:19+00:00, ,1547237240904232965,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7027,7027,1265082256160256000,2022-07-13 15:11:09+00:00, ,1547237198646624257,in,0,0.0,0.0,531,"RT @HengkyCh1: Gak di KM 50, gak di Rumah Pak Sambo,
Kalo polisi jadi Koboy.
CCTV nya dipastikan RUSAK!!
Emang keren Polisi Indonesia mah..…",1
7028,7028,69183155,2022-07-13 15:11:00+00:00, ,1547237163246518274,in,12,0.0,1.0,1,"#Terpopuler Brigadir Yosua tewas ditembak sesama rekan polisi di rumah Kadiv Propam Polri, Irjen Ferdy Sambo. Keluarga menyebut ada kejanggalan dalam kematian itu. https://t.co/ypPGmyR9QW",1
7029,7029,1480852322,2022-07-13 15:10:44+00:00, ,1547237095315427328,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7030,7030,465641272,2022-07-13 15:10:23+00:00, ,1547237007948013569,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7031,7031,354168059,2022-07-13 15:10:03+00:00, ,1547236923093434368,in,0,0.0,0.0,0,"Ferdy Sambo, istrinya, keluarga Bripol J akan diperiksa Komnas HAM
https://t.co/lMo0sCoPeC https://t.co/g3KxGJlmwb",1
7032,7032,887877316113702912,2022-07-13 15:09:58+00:00, ,1547236904604938241,in,0,0.0,0.0,14,RT @Jokam09086247: Irjen  Ferdy Sambo dan Brigadir J. Kesetiaan tanpa batas? https://t.co/XubzkGaXcm,1
7033,7033,574212187,2022-07-13 15:09:45+00:00, ,1547236846748332032,in,0,0.0,0.0,26,RT @tempodotco: Ketua RT menyebut polisi tak berseragam mengganti CCTV di pos satpam setelah terjadi penembakan di rumah dinas Irjen Ferdy…,1
7034,7034,1109463301811900416,2022-07-13 15:09:38+00:00, ,1547236817065234433,in,0,0.0,0.0,8,RT @tempodotco: Ketua RT mengaku tak melihat ambulans mengevakuasi jasad Brigadir J dari rumah Kadiv Propam Polri Irjen Ferdy Sambo. #Tempo…,1
7035,7035,1476693997,2022-07-13 15:09:33+00:00, ,1547236799788945408,in,0,0.0,0.0,165,"RT @MCAOps: PA 212: ""Peristiwa baku tembak Ajudan Kadiv Propam Polri Irjen Ferdy Sambo mengingatkan pada kejadian baku tembak kasus KM 50 y…",1
7036,7036,1442345280695726082,2022-07-13 15:09:17+00:00, ,1547236729660518403,in,0,0.0,0.0,131,"RT @geloraco: Ketua RT Rumah Irjen Ferdy Sambo: Saya Kesal, Saya Ini Jenderal Loh
https://t.co/42GJIngooM",1
7037,7037,1423673999591157770,2022-07-13 15:09:14+00:00, ,1547236716339089408,in,0,0.0,0.0,21,RT @tempodotco: Ketua RT yang purnawirawan jenderal polisi kesal dengan sikap para juniornya dalam menangani kasus penembakan di rumah Irje…,3
7038,7038,3911252064,2022-07-13 15:09:13+00:00, ,1547236715546365957,in,0,0.0,0.0,26,RT @tempodotco: Ketua RT menyebut polisi tak berseragam mengganti CCTV di pos satpam setelah terjadi penembakan di rumah dinas Irjen Ferdy…,1
7039,7039,1362226180900884480,2022-07-13 15:08:59+00:00, ,1547236653718458368,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7040,7040,765762376838840346,2022-07-13 15:08:55+00:00, ,1547236639105503233,in,2,1.0,0.0,0,"https://t.co/kZw0YkcIQm
Polri Bentuk Tim Khusus Usut Penembakan di Rumah Ferdy Sambo @DivHumas_Polri https://t.co/QO0ezKckyk",4
7041,7041,1188747316703846403,2022-07-13 15:08:55+00:00, ,1547236637612027911,in,0,0.0,0.0,62,"RT @yonowlah: Ini PERAN Kadiv Propam Fredy Sambo dlm kasus KM 50

Tim yg dibentuk Fredy kuatkan hsl investigasi polisi sebelumnya

Skrg, ke…",1
7042,7042,1344453850707595269,2022-07-13 15:08:45+00:00, ,1547236598080606213,in,0,0.0,0.0,117,"RT @AqseJuga: Kasus Dalam Rumah Tangga Irjen. Pol. Ferdy Sambo, S.H., S.I.K., M.H. ini, sangat tragis dan mengakibatkan matinya ajudan beli…",1
7043,7043,69183155,2022-07-13 15:08:29+00:00, ,1547236530049191936,in,19,8.0,127.0,4,"#Terpopuler Istri Kadiv Propam Polri Irjen Ferdy Sambo kaget saat Brigadir J yang merupakan sopir dinasnya, berada di kamarnya. Brigadir J juga menodong senjata. https://t.co/H8qzm9CN6I",5
7044,7044,3235279628,2022-07-13 15:08:05+00:00, ,1547236428387872770,in,0,0.0,0.0,687,"RT @hipohan: Di dunia ini tidak ada yg kebetulan, termasuk kemiripan nasib Brigadir J dengan korban KM50, seperti matinya CCTV, keterangan…",1
7045,7045,1442345280695726082,2022-07-13 15:07:43+00:00, ,1547236336125751296,in,0,0.0,0.0,50,"RT @OposisiCerdas: Orang Tua Pertanyakan Kadiv Propam Tidak Antar Jenazah Brigadir J, Padahal Putranya Sangat Menyayangi Ferdy Sambo
https:…",3
7046,7046,1442345280695726082,2022-07-13 15:07:38+00:00, ,1547236314940055552,in,0,0.0,0.0,26,RT @tempodotco: Ketua RT menyebut polisi tak berseragam mengganti CCTV di pos satpam setelah terjadi penembakan di rumah dinas Irjen Ferdy…,1
7047,7047,142147512,2022-07-13 15:07:32+00:00, ,1547236289610915840,in,0,0.0,0.0,142,"RT @VIVAcoid: Ketua RT Rumah Irjen Ferdy Sambo: Saya Kesal, Saya Ini Jenderal Loh https://t.co/O81axdZTb7",1
7048,7048,1167652641448423424,2022-07-13 15:07:30+00:00, ,1547236282043998208,in,0,0.0,0.0,21,RT @tempodotco: Ketua RT yang purnawirawan jenderal polisi kesal dengan sikap para juniornya dalam menangani kasus penembakan di rumah Irje…,3
7049,7049,977226318654746625,2022-07-13 15:07:13+00:00, ,1547236208622702592,in,0,0.0,0.0,21,RT @tempodotco: Ketua RT yang purnawirawan jenderal polisi kesal dengan sikap para juniornya dalam menangani kasus penembakan di rumah Irje…,3
7050,7050,1095708720305135616,2022-07-13 15:07:12+00:00, ,1547236205796159490,in,0,0.0,0.0,117,"RT @AqseJuga: Kasus Dalam Rumah Tangga Irjen. Pol. Ferdy Sambo, S.H., S.I.K., M.H. ini, sangat tragis dan mengakibatkan matinya ajudan beli…",1
7051,7051,1306822623515402240,2022-07-13 15:06:52+00:00, ,1547236122027167744,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7052,7052,1061505605775515648,2022-07-13 15:06:36+00:00, ,1547236056583458816,in,0,0.0,0.0,687,"RT @hipohan: Di dunia ini tidak ada yg kebetulan, termasuk kemiripan nasib Brigadir J dengan korban KM50, seperti matinya CCTV, keterangan…",1
7053,7053,1388068296340111363,2022-07-13 15:06:14+00:00, ,1547235964589748225,in,0,0.0,0.0,21,RT @tempodotco: Ketua RT yang purnawirawan jenderal polisi kesal dengan sikap para juniornya dalam menangani kasus penembakan di rumah Irje…,3
7054,7054,2576616835,2022-07-13 15:06:10+00:00, ,1547235944725499905,in,0,0.0,0.0,16,"RT @OposisiCerdas: Ketua RT Rumah Irjen Ferdy Sambo: Saya Kesal, Saya Ini Jenderal Loh
https://t.co/wSpNvehrIw",1
7055,7055,989177430706343936,2022-07-13 15:06:05+00:00, ,1547235924936757250,in,0,0.0,0.0,687,"RT @hipohan: Di dunia ini tidak ada yg kebetulan, termasuk kemiripan nasib Brigadir J dengan korban KM50, seperti matinya CCTV, keterangan…",1
7056,7056,1465714478750699524,2022-07-13 15:05:59+00:00, ,1547235901469667328,in,0,0.0,0.0,531,"RT @HengkyCh1: Gak di KM 50, gak di Rumah Pak Sambo,
Kalo polisi jadi Koboy.
CCTV nya dipastikan RUSAK!!
Emang keren Polisi Indonesia mah..…",1
7057,7057,132045751,2022-07-13 15:05:53+00:00, ,1547235876589436930,in,0,0.0,0.0,531,"RT @HengkyCh1: Gak di KM 50, gak di Rumah Pak Sambo,
Kalo polisi jadi Koboy.
CCTV nya dipastikan RUSAK!!
Emang keren Polisi Indonesia mah..…",1
7058,7058,929319799,2022-07-13 15:05:52+00:00, ,1547235870985441280,in,0,0.0,0.0,42,RT @CNNIndonesia: Keluarga Brigadir J Minta Buka CCTV di Rumah Ferdy Sambo https://t.co/PdGiqOUn93,1
7059,7059,1108722020592701441,2022-07-13 15:05:41+00:00, ,1547235823921545216,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7060,7060,2959072188,2022-07-13 15:05:38+00:00, ,1547235813947486211,in,0,0.0,0.0,671,RT @detikcom: Keluarga Brigadir J tidak yakin anaknya melakukan pelecehan seksual terhadap istri Kadiv Propam. Yuni meminta bukti rekaman C…,1
7061,7061,18129942,2022-07-13 15:05:37+00:00, ,1547235807261786112,in,0,0.0,0.0,26,RT @tempodotco: Ketua RT menyebut polisi tak berseragam mengganti CCTV di pos satpam setelah terjadi penembakan di rumah dinas Irjen Ferdy…,1
7062,7062,1442345280695726082,2022-07-13 15:05:35+00:00, ,1547235801003872256,in,0,0.0,0.0,2,RT @jpnncom: Menko Polhukam Mahfud MD menyampaikan pernyataan terkait baku tembak polisi dipicu Istri Ferdy Sambo teriak. Banyak kejanggala…,1
7063,7063,18129942,2022-07-13 15:05:27+00:00, ,1547235764005933057,in,0,0.0,0.0,8,RT @tempodotco: Ketua RT mengaku tak melihat ambulans mengevakuasi jasad Brigadir J dari rumah Kadiv Propam Polri Irjen Ferdy Sambo. #Tempo…,1
7064,7064,1086148213264965632,2022-07-13 15:05:08+00:00, ,1547235687082213380,in,1,0.0,0.0,0,"Putri Candrawathi, Istri Irjen Ferdy Sambo yang Diduga Selingkuh dengan Brigadir Yosua https://t.co/eYiBYRVYcM",3
7065,7065,1168399546608566272,2022-07-13 15:04:59+00:00, ,1547235650419638272,in,0,0.0,0.0,117,"RT @AqseJuga: Kasus Dalam Rumah Tangga Irjen. Pol. Ferdy Sambo, S.H., S.I.K., M.H. ini, sangat tragis dan mengakibatkan matinya ajudan beli…",1
7066,7066,18129942,2022-07-13 15:04:54+00:00, ,1547235627422601217,in,0,0.0,0.0,21,RT @tempodotco: Ketua RT yang purnawirawan jenderal polisi kesal dengan sikap para juniornya dalam menangani kasus penembakan di rumah Irje…,3
7067,7067,1429393643094298624,2022-07-13 15:04:50+00:00, ,1547235612297531392,in,0,0.0,0.0,117,"RT @AqseJuga: Kasus Dalam Rumah Tangga Irjen. Pol. Ferdy Sambo, S.H., S.I.K., M.H. ini, sangat tragis dan mengakibatkan matinya ajudan beli…",1
7068,7068,1168399546608566272,2022-07-13 15:04:50+00:00, ,1547235612180197377,in,0,0.0,0.0,193,"RT @AqseJuga: Beberapa hari belakangan ini, rame cuitan netizen membicarakan :

Kasus yg terjadi dalam Rumah Tangga Irjen. Pol. Ferdy Sambo…",1
7069,7069,1480283024084246532,2022-07-13 15:03:57+00:00, ,1547235387781038080,in,0,0.0,0.0,687,"RT @hipohan: Di dunia ini tidak ada yg kebetulan, termasuk kemiripan nasib Brigadir J dengan korban KM50, seperti matinya CCTV, keterangan…",1
7070,7070,827206066266046464,2022-07-13 15:03:27+00:00, ,1547235262685650947,in,5,0.0,1.0,2,"@ajies4ra Kok yg dibahas pak polisi cuma baku tembaknya. Sdgkan wajah yg luka sayat, dijahit, bibir bagian bwh yg dijahit &amp;  jari yg putus tdk dibahas. Banyak keanehan dlm peristiwa ini. Rakyat sdh pintar, pak polisi.
RIP Brigpol Y 🙏💐
https://t.co/TClYdD4TpG",1
7071,7071,18129942,2022-07-13 15:03:23+00:00, ,1547235243836710912,in,0,0.0,0.0,1,RT @tempodotco: Divisi Humas Polri menyampaikan bahwa Kadiv Propam Polri Irjen Ferdy Sambo masih aktif berdinas. #TempoNasional https://t.c…,1
7072,7072,1088835104,2022-07-13 15:03:22+00:00, ,1547235241764716544,in,0,0.0,0.0,131,"RT @geloraco: Ketua RT Rumah Irjen Ferdy Sambo: Saya Kesal, Saya Ini Jenderal Loh
https://t.co/42GJIngooM",1
7073,7073,621924795,2022-07-13 15:03:21+00:00, ,1547235238719369221,in,0,0.0,0.0,14,"RT @kumparan: ""Sampai sekarang saya ketemu aja enggak, terus terang saya juga ya kesal. Saya ini dianggap apa sih, maaf saja saya ini Jende…",1
7074,7074,1429831901888483329,2022-07-13 15:03:08+00:00, ,1547235184361123840,in,0,0.0,0.0,42,RT @CNNIndonesia: Keluarga Brigadir J Minta Buka CCTV di Rumah Ferdy Sambo https://t.co/PdGiqOUn93,1
7075,7075,957423334148390912,2022-07-13 15:03:05+00:00, ,1547235171560488960,in,0,0.0,0.0,687,"RT @hipohan: Di dunia ini tidak ada yg kebetulan, termasuk kemiripan nasib Brigadir J dengan korban KM50, seperti matinya CCTV, keterangan…",1
7076,7076,1201684633269653504,2022-07-13 15:03:00+00:00, ,1547235149037060096,in,0,0.0,0.0,160,RT @CNNIndonesia: Keluarga Brigadir J Klaim Ponsel Disadap Usai Insiden di Rumah Sambo https://t.co/v6KSifRkbu,1
7077,7077,1442345280695726082,2022-07-13 15:02:58+00:00, ,1547235139629256704,in,0,0.0,0.0,3,RT @tempodotco: Kapolres Jakarta Selatan mengatakan docoder CCTV di kompleks rumah Irjen Ferdy Sambo disita untuk penyidikan dan diganti ya…,1
7078,7078,973146339105062913,2022-07-13 15:02:56+00:00, ,1547235130670219266,in,0,0.0,0.0,531,"RT @HengkyCh1: Gak di KM 50, gak di Rumah Pak Sambo,
Kalo polisi jadi Koboy.
CCTV nya dipastikan RUSAK!!
Emang keren Polisi Indonesia mah..…",1
7079,7079,1201684633269653504,2022-07-13 15:02:54+00:00, ,1547235122256412672,in,0,0.0,0.0,687,"RT @hipohan: Di dunia ini tidak ada yg kebetulan, termasuk kemiripan nasib Brigadir J dengan korban KM50, seperti matinya CCTV, keterangan…",1
7080,7080,1024240183770632193,2022-07-13 15:02:44+00:00, ,1547235084096671745,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7081,7081,442289261,2022-07-13 15:02:24+00:00, ,1547234999304273921,in,0,0.0,0.0,531,"RT @HengkyCh1: Gak di KM 50, gak di Rumah Pak Sambo,
Kalo polisi jadi Koboy.
CCTV nya dipastikan RUSAK!!
Emang keren Polisi Indonesia mah..…",1
7082,7082,44707731,2022-07-13 15:02:13+00:00, ,1547234950667128832,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7083,7083,1317986524114210816,2022-07-13 15:01:52+00:00, ,1547234863970803712,in,0,0.0,0.0,8088,"RT @NarasiNewsroom: Tak cuma mengundang banyak tanya, tewasnya Brigadir Novriansyah Yosua Hutabarat alias Brigadir J di rumah dinas Kadiv P…",1
7084,7084,3235279628,2022-07-13 15:01:44+00:00, ,1547234828982296577,in,0,0.0,0.0,96,"RT @OposisiCerdas: Jaga Objektivitas Penyidikan, Kapolri Perlu Berhentikan Sementara Ferdy Sambo
https://t.co/0Rc3hrkRWe",1
7085,7085,973146339105062913,2022-07-13 15:01:32+00:00, ,1547234779002978304,in,0,0.0,0.0,131,"RT @geloraco: Ketua RT Rumah Irjen Ferdy Sambo: Saya Kesal, Saya Ini Jenderal Loh
https://t.co/42GJIngooM",1
7086,7086,730503750,2022-07-13 15:01:31+00:00, ,1547234776717074433,in,0,0.0,0.0,687,"RT @hipohan: Di dunia ini tidak ada yg kebetulan, termasuk kemiripan nasib Brigadir J dengan korban KM50, seperti matinya CCTV, keterangan…",1
